0: g0-s7, g1-s0, y0-s6, y1-s5, b0-s0, b1-s5, 
1: g0-s7->s2, g1-s0, g2-s7, g3-s0, y0-s6, y1-s5, y2-s6, y3-s5, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, g6-s7, g7-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, y6-s6, y7-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, g6-s7, g7-s0, g8-s7, g9-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, y6-s6, y7-s5, y8-s6, y9-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
530: g0-s0, g1-s0, g2-s7->s2, g3-s0, g4-s0->s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s1, y2-s2, y3-s5, y4-s4, y5-s5, y6-s6, y7-s5, y8-s2->s4, y9-s5, b0-s5, b1-s0, b2-s0, b3-s0, b4-s0, b5-s0, b6-s0, b7-s3, b8-s0, b9-s5, 
531: g0-s0, g1-s0, g2-s2, g3-s0, g4-s0->s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s1, y2-s2, y3-s5, y4-s4, y5-s5, y6-s6, y7-s5, y8-s2->s4, y9-s5, b0-s5, b1-s0, b2-s0, b3-s0, b4-s0, b5-s0, b6-s0, b7-s3->s1, b8-s0, b9-s5, 
532: g0-s0, g1-s0, g2-s2, g3-s0, g4-s0->s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s1, y2-s2->s1, y3-s5, y4-s4->s2, y5-s5, y6-s6, y7-s5, y8-s2->s4, y9-s5, b0-s5, b1-s0, b2-s0, b3-s0, b4-s0, b5-s0, b6-s0, b7-s3->s1, b8-s0, b9-s5, 
533: g0-s0, g1-s0, g2-s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s1->s2, y2-s2->s1, y3-s5, y4-s4->s2, y5-s5, y6-s6->s4, y7-s5, y8-s2->s4, y9-s5, b0-s5, b1-s0, b2-s0, b3-s0, b4-s0, b5-s0, b6-s0, b7-s3->s1, b8-s0, b9-s5, 
534: g0-s0, g1-s0, g2-s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s1->s2, y2-s2->s1, y3-s5, y4-s4->s2, y5-s5, y6-s6->s4, y7-s5, y8-s4, y9-s5, b0-s5, b1-s0, b2-s0->s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s3->s1, b8-s0, b9-s5, 
535: g0-s0, g1-s0, g2-s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1, y1-s1->s2, y2-s2->s1, y3-s5, y4-s4->s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s0->s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s3->s1, b8-s0, b9-s5, 
536: g0-s0, g1-s0, g2-s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1->s5, y1-s1->s2, y2-s2->s1, y3-s5, y4-s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s0->s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s3->s1, b8-s0, b9-s5, 
537: g0-s0, g1-s0, g2-s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s1->s5, y1-s1->s2, y2-s2->s1, y3-s5, y4-s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5, 
538: g0-s0, g1-s0, g2-s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s1->s2, y2-s2->s1, y3-s5, y4-s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5, 
539: g0-s0, g1-s0, g2-s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s1->s2, y2-s2->s1, y3-s5->s1, y4-s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5, 
540: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s1->s2, y2-s1, y3-s5->s1, y4-s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5->s3, 
541: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2, y2-s1, y3-s1, y4-s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5->s3, 
542: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s4, y2-s1, y3-s1, y4-s2, y5-s5, y6-s6->s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1->s3, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5->s3, 
543: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s4, y2-s1, y3-s1, y4-s2, y5-s5, y6-s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1->s3, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5->s3, 
544: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s4, y2-s1, y3-s1, y4-s2, y5-s5, y6-s4, y7-s5, y8-s4->s6, y9-s5, b0-s5, b1-s0, b2-s1->s3, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5->s3, 
545: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s4, y2-s1, y3-s1, y4-s2, y5-s5, y6-s4, y7-s5, y8-s6, y9-s5, b0-s5, b1-s0, b2-s1->s3, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1, b8-s0, b9-s5->s3, 
546: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s1, y3-s1, y4-s2, y5-s5, y6-s4, y7-s5, y8-s6, y9-s5, b0-s5, b1-s0, b2-s1->s3, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1->s0, b8-s0, b9-s5->s3, 
547: g0-s0, g1-s0, g2-s2->s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s1, y3-s1, y4-s2, y5-s5, y6-s4, y7-s5, y8-s6, y9-s5, b0-s5, b1-s0, b2-s1->s3, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1->s0, b8-s0, b9-s5->s3, 
548: g0-s0, g1-s0, g2-s1, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s1, y3-s1, y4-s2->s1, y5-s5, y6-s4->s2, y7-s5, y8-s6, y9-s5, b0-s5, b1-s0, b2-s3, b3-s0, b4-s0, b5-s0, b6-s0, b7-s1->s0, b8-s0, b9-s5->s3, 
549: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s1, y3-s1, y4-s2->s1, y5-s5, y6-s4->s2, y7-s5, y8-s6, y9-s5, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s3, 
550: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2, g5-s0, g6-s0->s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s1, y3-s1, y4-s2->s1, y5-s5, y6-s4->s2, y7-s5, y8-s6->s4, y9-s5, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s3->s1, 
551: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s7, g5-s0, g6-s0->s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s1->s5, y3-s1, y4-s2->s1, y5-s5, y6-s4->s2, y7-s5, y8-s6->s4, y9-s5, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s3->s1, 
552: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s7, g5-s0, g6-s0->s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s1->s5, y3-s1, y4-s2->s1, y5-s5, y6-s2, y7-s5, y8-s6->s4, y9-s5, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s3->s1, 
553: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s5, y3-s1, y4-s2->s1, y5-s5, y6-s2, y7-s5, y8-s6->s4, y9-s5, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s3->s1, 
554: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1, y4-s2->s1, y5-s5, y6-s2, y7-s5, y8-s6->s4, y9-s5, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s3->s1, 
555: g0-s0, g1-s0, g2-s1, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1, y4-s2->s1, y5-s5, y6-s2, y7-s5, y8-s6->s4, y9-s5, b0-s5->s3, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s3->s1, 
556: g0-s0, g1-s0, g2-s1, g3-s0, g4-s7, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1, y5-s5, y6-s2->s1, y7-s5, y8-s6->s4, y9-s5, b0-s5->s3, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
557: g0-s0, g1-s0, g2-s1, g3-s0, g4-s7, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1, y5-s5, y6-s2->s1, y7-s5, y8-s6->s4, y9-s5, b0-s5->s3, b1-s0, b2-s3->s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
558: g0-s0, g1-s0, g2-s1, g3-s0, g4-s7->s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1, y5-s5, y6-s2->s1, y7-s5, y8-s6->s4, y9-s5, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
559: g0-s0, g1-s0, g2-s1->s0, g3-s0, g4-s7->s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1, y5-s5, y6-s2->s1, y7-s5, y8-s6->s4, y9-s5, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
560: g0-s0, g1-s0, g2-s1->s0, g3-s0, g4-s7->s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1, y5-s5, y6-s2->s1, y7-s5, y8-s4, y9-s5, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
561: g0-s0, g1-s0, g2-s1->s0, g3-s0, g4-s7->s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1, y5-s5, y6-s2->s1, y7-s5, y8-s4, y9-s5, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
562: g0-s0, g1-s0, g2-s0, g3-s0, g4-s7->s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1, y5-s5, y6-s2->s1, y7-s5, y8-s4, y9-s5, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
563: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s6, y2-s5, y3-s1->s2, y4-s1->s5, y5-s5->s1, y6-s2->s1, y7-s5, y8-s4->s2, y9-s5, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
564: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6, y2-s5, y3-s2, y4-s1->s5, y5-s5->s1, y6-s1, y7-s5, y8-s4->s2, y9-s5, b0-s3, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
565: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6, y2-s5, y3-s2, y4-s5, y5-s1, y6-s1, y7-s5, y8-s4->s2, y9-s5, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
566: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6, y2-s5, y3-s2->s4, y4-s5, y5-s1, y6-s1, y7-s5, y8-s4->s2, y9-s5, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
567: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s2->s4, y4-s5, y5-s1, y6-s1, y7-s5, y8-s2, y9-s5, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1, 
568: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s2->s4, y4-s5, y5-s1, y6-s1, y7-s5, y8-s2, y9-s5, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1->s0, 
569: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s2->s4, y4-s5, y5-s1, y6-s1, y7-s5, y8-s2, y9-s5, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1->s0, 
570: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4, y4-s5, y5-s1, y6-s1->s5, y7-s5, y8-s2, y9-s5, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s1->s0, 
571: g0-s0, g1-s0, g2-s0, g3-s0, g4-s2->s1, g5-s0, g6-s1->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4, y4-s5, y5-s1, y6-s1->s5, y7-s5->s1, y8-s2, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
572: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4, y4-s5, y5-s1, y6-s5, y7-s5->s1, y8-s2->s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s0, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
573: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s7, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s5, y5-s1, y6-s5, y7-s1, y8-s2->s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s0->s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
574: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s7, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s2->s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s0->s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
575: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s7, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s2->s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s0->s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
576: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s7, g7-s0, g8-s0, g9-s0, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s2->s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
577: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s2->s7, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s2->s1, y9-s5->s1, b0-s1->s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
578: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s7, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s2->s1, y9-s5->s1, b0-s1->s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
579: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s7, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s2->s1, y9-s1, b0-s1->s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
580: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1, g5-s0, g6-s7->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
581: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1->s0, g5-s0, g6-s7->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s2, y2-s5, y3-s4->s6, y4-s5, y5-s1->s2, y6-s5, y7-s1, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
582: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1->s0, g5-s0, g6-s7->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s2, y2-s5, y3-s4->s6, y4-s5, y5-s2, y6-s5, y7-s1, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
583: g0-s0, g1-s0, g2-s0, g3-s0, g4-s1->s0, g5-s0, g6-s7->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s2, y2-s5, y3-s6, y4-s5, y5-s2, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
584: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s7->s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s4->s2, y2-s5, y3-s6, y4-s5, y5-s2->s4, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
585: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2, y2-s5, y3-s6, y4-s5, y5-s2->s4, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1->s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
586: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2, y2-s5, y3-s6, y4-s5, y5-s2->s4, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1->s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
587: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s2->s4, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1->s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
588: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s4, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1->s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
589: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s4, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1->s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
590: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s4, y6-s5, y7-s1->s2, y8-s1, y9-s1, b0-s0, b1-s0, b2-s5, b3-s0, b4-s1->s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
591: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s4, y6-s5, y7-s2, y8-s1, y9-s1->s2, b0-s0, b1-s0, b2-s5, b3-s0, b4-s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
592: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s4->s6, y6-s5, y7-s2->s4, y8-s1, y9-s1->s2, b0-s0, b1-s0, b2-s5, b3-s0, b4-s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
593: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s4->s6, y6-s5, y7-s2->s4, y8-s1, y9-s1->s2, b0-s0, b1-s0, b2-s5, b3-s0, b4-s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
594: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2, g7-s0, g8-s0, g9-s0, y0-s5, y1-s2->s1, y2-s5, y3-s6->s4, y4-s5, y5-s4->s6, y6-s5, y7-s2->s4, y8-s1->s5, y9-s1->s2, b0-s0, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
595: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2->s1, g7-s0, g8-s0, g9-s0, y0-s5->s1, y1-s1, y2-s5, y3-s6->s4, y4-s5, y5-s4->s6, y6-s5, y7-s2->s4, y8-s1->s5, y9-s1->s2, b0-s0, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
596: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s2->s1, g7-s0, g8-s0, g9-s0, y0-s5->s1, y1-s1, y2-s5, y3-s6->s4, y4-s5, y5-s4->s6, y6-s5, y7-s4, y8-s5, y9-s1->s2, b0-s0, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s0, b7-s0, b8-s0, b9-s0, 
