0: g0-s0, g1-s7, y0-s5, y1-s6, b0-s0, b1-s5, 
1: g0-s0, g1-s7->s2, g2-s0, g3-s7, y0-s5, y1-s6, y2-s5, y3-s6, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, y0-s5, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, y0-s5->s1, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s0->s1, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, g8-s0, g9-s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
4237: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s4, y1-s2->s1, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s4->s2, y8-s1, y9-s6->s4, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0->s1, 
4238: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s2->s1, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s0->s1, 
4239: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s1, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s0->s1, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s1, 
4240: g0-s1, g1-s2, g2-s0, g3-s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s1, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s0->s1, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s1, 
4241: g0-s1, g1-s2, g2-s0, g3-s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s1->s5, y2-s1->s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s0->s1, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s1, 
4242: g0-s1, g1-s2, g2-s0, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s1->s5, y2-s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s1, b1-s5, b2-s0, b3-s3->s5, b4-s1, b5-s3, b6-s3, b7-s1->s3, b8-s5->s3, b9-s1, 
4243: g0-s1, g1-s2, g2-s0, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s5, y2-s2, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3, b7-s1->s3, b8-s5->s3, b9-s1, 
4244: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3, b7-s1->s3, b8-s5->s3, b9-s1, 
4245: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
4246: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s2, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s6->s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
4247: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
4248: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s6, y1-s5, y2-s4, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
4249: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
4250: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
4251: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s3, b9-s3, 
4252: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3, b9-s3, 
4253: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s1->s3, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3, b9-s3, 
4254: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s1->s3, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
4255: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s1->s3, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
4256: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s1->s3, b1-s5->s3, b2-s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
4257: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s5->s3, b2-s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
4258: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s7->s2, g6-s0, g7-s2, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s5->s3, b2-s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
4259: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s5->s3, b2-s1, b3-s5, b4-s0->s1, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
4260: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s1->s5, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3, b2-s1->s3, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s3->s5, b8-s1, b9-s3, 
4261: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s1->s5, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3, b2-s1->s3, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
4262: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3, b2-s1->s3, b3-s5->s3, b4-s1, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
4263: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s1, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s1->s2, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s1, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
4264: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7, g8-s1, g9-s1, y0-s6->s4, y1-s5->s1, y2-s6, y3-s5, y4-s1->s2, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s1, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
4265: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7, g8-s1, g9-s1, y0-s4, y1-s5->s1, y2-s6->s4, y3-s5, y4-s1->s2, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s1, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
4266: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s1, g9-s1->s2, y0-s4, y1-s1, y2-s6->s4, y3-s5, y4-s2, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3->s1, b2-s3, b3-s5->s3, b4-s1->s3, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
4267: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s1, g9-s1->s2, y0-s4, y1-s1, y2-s6->s4, y3-s5, y4-s2, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3->s1, b2-s3, b3-s5->s3, b4-s1->s3, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
4268: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7->s2, g8-s1, g9-s1->s2, y0-s4, y1-s1, y2-s6->s4, y3-s5, y4-s2->s4, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s3->s1, b2-s3, b3-s5->s3, b4-s1->s3, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
4269: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7->s2, g8-s1->s0, g9-s1->s2, y0-s4->s2, y1-s1, y2-s6->s4, y3-s5, y4-s2->s4, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3, b1-s1, b2-s3, b3-s3, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
4270: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7->s2, g8-s1->s0, g9-s1->s2, y0-s4->s2, y1-s1, y2-s6->s4, y3-s5, y4-s2->s4, y5-s2->s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1, b2-s3, b3-s3, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
4271: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1->s0, g9-s1->s2, y0-s4->s2, y1-s1, y2-s6->s4, y3-s5, y4-s2->s4, y5-s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1, b2-s3, b3-s3, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
4272: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s4->s2, y1-s1, y2-s6->s4, y3-s5->s1, y4-s4, y5-s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1->s0, b2-s3, b3-s3->s1, b4-s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
4273: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s6->s4, y3-s5->s1, y4-s4, y5-s1, y6-s1, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1->s0, b2-s3, b3-s3->s1, b4-s3, b5-s5->s3, b6-s0->s1, b7-s5, b8-s0, b9-s5, 
4274: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s2, y1-s1, y2-s6->s4, y3-s1, y4-s4->s6, y5-s1, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s1->s0, b2-s3, b3-s3->s1, b4-s3, b5-s5->s3, b6-s0->s1, b7-s5, b8-s0, b9-s5, 
4275: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s4, y3-s1, y4-s4->s6, y5-s1->s5, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s3, b5-s5->s3, b6-s0->s1, b7-s5, b8-s0, b9-s5, 
4276: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s4->s6, y5-s1->s5, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s3, b5-s5->s3, b6-s1, b7-s5, b8-s0->s1, b9-s5, 
4277: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s4->s6, y5-s5, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s3, b5-s5->s3, b6-s1, b7-s5, b8-s0->s1, b9-s5, 
4278: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s4->s6, y5-s5, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s3->s5, b1-s0, b2-s3, b3-s1, b4-s3, b5-s3, b6-s1, b7-s5->s3, b8-s0->s1, b9-s5, 
4279: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2->s7, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s4->s6, y5-s5, y6-s1->s2, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1, b4-s3, b5-s3, b6-s1, b7-s5->s3, b8-s1, b9-s5, 
4280: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s6, y5-s5, y6-s1->s2, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1, b4-s3, b5-s3, b6-s1, b7-s5->s3, b8-s1, b9-s5, 
4281: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s7, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s6, y5-s5, y6-s1->s2, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1, b4-s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s1, b9-s5, 
4282: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s6, y5-s5, y6-s2, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1, b4-s3, b5-s3->s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
4283: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s6, y5-s5, y6-s2->s4, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s3, b5-s3->s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
4284: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6, y5-s5, y6-s2->s4, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s3, b5-s3->s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
4285: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6, y5-s5, y6-s2->s4, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s3, b5-s3->s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
4286: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6, y5-s5, y6-s2->s4, y7-s2->s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s3->s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
4287: g0-s1->s2, g1-s1, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6, y5-s5, y6-s4, y7-s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s1, b6-s1->s3, b7-s3, b8-s1, b9-s5->s3, 
4288: g0-s1->s2, g1-s1->s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s5->s1, y6-s4->s6, y7-s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s3, b7-s3, b8-s1->s3, b9-s5->s3, 
4289: g0-s1->s2, g1-s1->s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s5->s1, y6-s4->s6, y7-s1, y8-s1, y9-s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
4290: g0-s2, g1-s1->s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s1, y8-s1->s2, y9-s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
4291: g0-s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s1->s5, y8-s1->s2, y9-s2, b0-s5, b1-s0->s1, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
4292: g0-s2->s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s1->s5, y8-s1->s2, y9-s2, b0-s5, b1-s0->s1, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
4293: g0-s2->s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s1->s2, y9-s2, b0-s5, b1-s0->s1, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
4294: g0-s2->s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s1->s2, y9-s2, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s1, b6-s3, b7-s3->s1, b8-s3, b9-s5->s3, 
4295: g0-s2->s7, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s1->s2, y9-s2->s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s1->s0, b6-s3, b7-s1, b8-s3, b9-s5->s3, 
4296: g0-s2->s7, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s1->s2, y9-s2->s1, b0-s5->s3, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s1->s0, b6-s3, b7-s1, b8-s3, b9-s3, 
4297: g0-s7, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s1, y6-s4->s6, y7-s5, y8-s1->s2, y9-s2->s1, b0-s5->s3, b1-s1, b2-s5, b3-s0, b4-s5, b5-s1->s0, b6-s3->s5, b7-s1, b8-s3, b9-s3, 
4298: g0-s7, g1-s0, g2-s1->s2, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6, y7-s5, y8-s2, y9-s2->s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s1, b8-s3, b9-s3, 
4299: g0-s7->s2, g1-s0, g2-s1->s2, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6, y7-s5, y8-s2->s4, y9-s2->s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s1->s0, b8-s3, b9-s3->s1, 
