0: g0-s0, g1-s7, y0-s5, y1-s6, b0-s0, b1-s5, 
1: g0-s0, g1-s7->s2, g2-s0, g3-s7, y0-s5, y1-s6, y2-s5, y3-s6, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, y0-s5, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, y0-s5->s1, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s0->s1, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, g8-s0, g9-s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
561: g0-s0, g1-s2, g2-s0, g3-s1->s2, g4-s1->s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s5->s3, b1-s1, b2-s5, b3-s0->s1, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s3->s1, 
562: g0-s0->s1, g1-s2, g2-s0, g3-s2, g4-s1->s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3, b1-s1->s3, b2-s5, b3-s1, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3, b9-s1, 
563: g0-s0->s1, g1-s2, g2-s0, g3-s2, g4-s1->s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3, b1-s1->s3, b2-s5->s3, b3-s1, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3, b9-s1, 
564: g0-s0->s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3->s1, b1-s1->s3, b2-s5->s3, b3-s1, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1->s0, 
565: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4, b0-s3->s1, b1-s1->s3, b2-s5->s3, b3-s1, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1->s0, 
566: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4, y3-s2->s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3->s1, b1-s1->s3, b2-s5->s3, b3-s1, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1->s0, 
567: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4->s6, y3-s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3->s1, b1-s1->s3, b2-s5->s3, b3-s1, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
568: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4->s6, y3-s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3->s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
569: g0-s1, g1-s2, g2-s0, g3-s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4->s6, y3-s1, y4-s1->s2, y5-s2, y6-s1, y7-s2, y8-s1, y9-s4->s2, b0-s3->s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0->s1, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
570: g0-s1, g1-s2, g2-s0, g3-s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s6->s4, y1-s1, y2-s4->s6, y3-s1, y4-s2, y5-s2, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0->s1, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
571: g0-s1, g1-s2, g2-s0, g3-s7->s2, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s1, y2-s4->s6, y3-s1, y4-s2->s4, y5-s2, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0->s1, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
572: g0-s1, g1-s2, g2-s0, g3-s7->s2, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s1, y2-s4->s6, y3-s1->s5, y4-s2->s4, y5-s2, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s1, b1-s3, b2-s3, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
573: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s1, y2-s4->s6, y3-s1->s5, y4-s2->s4, y5-s2, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s1, b1-s3->s5, b2-s3, b3-s1->s3, b4-s5->s3, b5-s1, b6-s5, b7-s0, b8-s5, b9-s0, 
574: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s1, y2-s4->s6, y3-s5, y4-s2->s4, y5-s2, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s1->s0, b1-s3->s5, b2-s3, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s0, b8-s5, b9-s0, 
575: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1, g6-s1, g7-s1, g8-s2, g9-s1, y0-s4, y1-s1, y2-s4->s6, y3-s5, y4-s4, y5-s2->s1, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s0, b8-s5, b9-s0, 
576: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1, g6-s1, g7-s1, g8-s2, g9-s1, y0-s4->s2, y1-s1, y2-s4->s6, y3-s5, y4-s4, y5-s2->s1, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s0, b8-s5, b9-s0, 
577: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1, g6-s1->s0, g7-s1, g8-s2, g9-s1, y0-s4->s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s1->s2, y7-s2, y8-s1, y9-s2, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
578: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1->s0, g7-s1, g8-s2, g9-s1, y0-s4->s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s2, y7-s2, y8-s1, y9-s2, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
579: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1->s0, g7-s1, g8-s2, g9-s1, y0-s4->s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s2->s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1->s3, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
580: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s1->s2, g6-s0, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1, y2-s6, y3-s5, y4-s4->s6, y5-s2->s1, y6-s2->s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s3, b6-s5, b7-s1, b8-s5, b9-s0, 
581: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s1->s2, g6-s0, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s5, y4-s4->s6, y5-s2->s1, y6-s2->s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s3->s5, b2-s1, b3-s3, b4-s3, b5-s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
582: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s1->s2, g6-s0, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s5, y4-s4->s6, y5-s2->s1, y6-s2->s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3, b5-s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
583: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s1->s2, g6-s0, g7-s1, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s5->s1, y4-s4->s6, y5-s1, y6-s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3, b5-s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
584: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s1->s2, g6-s0, g7-s1, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s5->s1, y4-s4->s6, y5-s1, y6-s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1, b8-s5, b9-s0, 
585: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s1->s2, g6-s0, g7-s1, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s1, y4-s4->s6, y5-s1, y6-s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
586: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s1, y4-s4->s6, y5-s1, y6-s4, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
587: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s1, y4-s6, y5-s1, y6-s4->s6, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
588: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s1, y4-s6, y5-s1, y6-s4->s6, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
589: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s1, y4-s6, y5-s1, y6-s4->s6, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s3->s1, b5-s3, b6-s5->s3, b7-s1->s3, b8-s5, b9-s0, 
590: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2->s7, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s2, y1-s1, y2-s6->s4, y3-s1, y4-s6, y5-s1, y6-s4->s6, y7-s2, y8-s1, y9-s2, b0-s0, b1-s5, b2-s0, b3-s3->s5, b4-s1, b5-s3, b6-s3, b7-s1->s3, b8-s5->s3, b9-s0->s1, 
591: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2->s7, g6-s0, g7-s1->s2, g8-s1, g9-s1, y0-s2, y1-s1, y2-s4, y3-s1, y4-s6->s4, y5-s1->s5, y6-s4->s6, y7-s2->s1, y8-s1, y9-s2, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s0->s1, 
592: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2->s7, g6-s0, g7-s1->s2, g8-s1, g9-s1, y0-s2, y1-s1, y2-s4, y3-s1, y4-s6->s4, y5-s1->s5, y6-s4->s6, y7-s2->s1, y8-s1, y9-s2, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s0->s1, 
593: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7, g6-s0, g7-s1->s2, g8-s1, g9-s1, y0-s2, y1-s1, y2-s4, y3-s1, y4-s6->s4, y5-s5, y6-s4->s6, y7-s2->s1, y8-s1, y9-s2, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1, 
594: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7, g6-s0, g7-s2, g8-s1, g9-s1, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6->s4, y5-s5, y6-s4->s6, y7-s2->s1, y8-s1->s2, y9-s2, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1, 
595: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2, g8-s1, g9-s1, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6->s4, y5-s5, y6-s4->s6, y7-s2->s1, y8-s1->s2, y9-s2, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1, 
596: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s1, g9-s1, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6->s4, y5-s5, y6-s4->s6, y7-s2->s1, y8-s1->s2, y9-s2, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s3->s1, b7-s3, b8-s5->s3, b9-s1->s3, 
597: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s1->s0, g9-s1, y0-s2, y1-s1, y2-s4->s2, y3-s1, y4-s6->s4, y5-s5, y6-s6, y7-s2->s1, y8-s1->s2, y9-s2, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s5->s3, b9-s1->s3, 
598: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s1->s0, g9-s1, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s5, y6-s6, y7-s2->s1, y8-s1->s2, y9-s2, b0-s0->s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s5->s3, b9-s1->s3, 
599: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s7->s2, g6-s0, g7-s2->s7, g8-s1->s0, g9-s1, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s5, y6-s6, y7-s1, y8-s1->s2, y9-s2, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s3, b9-s1->s3, 
600: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s0, g9-s1, y0-s2, y1-s1, y2-s2, y3-s1, y4-s6->s4, y5-s5, y6-s6, y7-s1, y8-s1->s2, y9-s2, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1, b7-s3->s5, b8-s3, b9-s1->s3, 
601: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7, g8-s0, g9-s1, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s5, y6-s6, y7-s1, y8-s1->s2, y9-s2, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s1->s3, 
602: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s5, y6-s6, y7-s1, y8-s2, y9-s2, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
603: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s5->s1, y6-s6->s4, y7-s1, y8-s2->s4, y9-s2, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3->s1, b9-s3, 
604: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s5->s1, y6-s6->s4, y7-s1, y8-s2->s4, y9-s2, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
605: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s1->s5, y8-s2->s4, y9-s2, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
606: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s1->s5, y8-s2->s4, y9-s2, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
607: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s5, y8-s4, y9-s2->s1, b0-s1->s3, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s1, b9-s3, 
608: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s5, y8-s4, y9-s2->s1, b0-s1->s3, b1-s3, b2-s0->s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s1, b9-s3, 
609: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s2, y1-s1, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s5, y8-s4, y9-s2->s1, b0-s1->s3, b1-s3, b2-s0->s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
610: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s2->s1, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
611: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s2->s1, b0-s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
612: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s2->s1, b0-s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
613: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s5, y8-s4->s6, y9-s2->s1, b0-s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
614: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s5, y8-s4->s6, y9-s2->s1, b0-s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1, b9-s3->s5, 
615: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s5, y8-s4->s6, y9-s1, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
616: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s5, y8-s4->s6, y9-s1->s5, b0-s3, b1-s1, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
617: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s5, y8-s4->s6, y9-s1->s5, b0-s3, b1-s1, b2-s1->s3, b3-s3, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
618: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s5, y8-s4->s6, y9-s5, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
619: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s5, y8-s4->s6, y9-s5, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3, b4-s0->s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
620: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s5, y8-s6, y9-s5, b0-s3->s5, b1-s1->s0, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
621: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s5, y8-s6, y9-s5, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
622: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s2, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s5, y8-s6->s4, y9-s5, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
623: g0-s1->s2, g1-s0, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s2->s1, y1-s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4->s2, y7-s5, y8-s6->s4, y9-s5, b0-s3->s5, b1-s0, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
